MuiStack-root href,MuiTypography-root,MuiTypography-root 2,MuiTypography-root 3,MuiTypography-root 4,MuiButtonBase-root 3
https://portalb2b.neosolar.com.br/novo-pedido/produto/27134,"Kit de Energia Solar On Grid 4,96KWP-OS 5KW LI Estrutura p/ Laje",8x 620Wp DAH | 5kW Mono 220V 1 MPPT AFCI | 1x Stringbox 1 STRING IP65 25A 1000V | Estrutura de fixação: Estrutura p/ Laje,8x 620Wp DAH | 5kW Mono 220V 1 MPPT AFCI | 1x Stringbox 1 STRING IP65 25A 1000V | Estrutura de fixação: Estrutura p/ Laje,"R$ 8.406,27",
https://portalb2b.neosolar.com.br/novo-pedido/produto/27161,Kit Gerador Energia Solar 2.8kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Gancho p/ Cerâmica,Energia: até 336.0kWp | Potência: 2.8kWp | Paineis: 4x 700Wp | Microinversor: Deye de 2250W | Estrutura: c/ Gancho p/ Cerâmica,Energia: até 336.0kWp | Potência: 2.8kWp | Paineis: 4x 700Wp | Microinversor: Deye de 2250W | Estrutura: c/ Gancho p/ Cerâmica,"R$ 3.252,57",
https://portalb2b.neosolar.com.br/novo-pedido/produto/25055,"Kit Energia Solar Off Grid - 1,31kWp 105Ah 48V Lítio (25055)",3x 435Wp Longi | 1x 40A MPPT Epever | 1x 105Ah/48V Lítio Ztroon | Sem Inversor,3x 435Wp Longi | 1x 40A MPPT Epever | 1x 105Ah/48V Lítio Ztroon | Sem Inversor,"R$ 6.990,92",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26630,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26630)",10x 565Wp ZnShine | 1x Inversor Híbrido 5kW Deye | 4x 100Ah/48V Lítio UCB,10x 565Wp ZnShine | 1x Inversor Híbrido 5kW Deye | 4x 100Ah/48V Lítio UCB,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/27141,"Kit de Energia Solar On Grid 6,20KWP-OS 5KW LI c/ Gancho p/ Cerâmica",10x 620Wp DAH | 5kW Mono 220V 2 MPPT AFCI | 2x Stringbox 2 STRING IP65 25A 1000V | Estrutura de fixação: c/ Gancho p/ Cerâmica,10x 620Wp DAH | 5kW Mono 220V 2 MPPT AFCI | 2x Stringbox 2 STRING IP65 25A 1000V | Estrutura de fixação: c/ Gancho p/ Cerâmica,"R$ 9.996,57",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26674,"Kit Energia Solar On Grid Híbrido - 14.88kWp 4,8kWh Lítio 48V (26674)",24x 620Wp DAH Solar | 1x Inversor Híbrido 12kW Deye | 5x 100Ah/48V Lítio UCB,24x 620Wp DAH Solar | 1x Inversor Híbrido 12kW Deye | 5x 100Ah/48V Lítio UCB,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26673,"Kit Energia Solar On Grid Híbrido - 14.88kWp 4,8kWh Lítio 48V (26673)",24x 620Wp DAH Solar | 1x Inversor Híbrido 12kW Deye | 4x 100Ah/48V Lítio UCB,24x 620Wp DAH Solar | 1x Inversor Híbrido 12kW Deye | 4x 100Ah/48V Lítio UCB,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26675,"Kit Energia Solar On Grid Híbrido - 14.88kWp 4,8kWh Lítio 48V (26675)",24x 620Wp DAH Solar | 1x Inversor Híbrido 12kW Deye | 6x 100Ah/48V Lítio UCB,24x 620Wp DAH Solar | 1x Inversor Híbrido 12kW Deye | 6x 100Ah/48V Lítio UCB,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26860,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26860)",10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 3x 100Ah/48V Lítio Epever,10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 3x 100Ah/48V Lítio Epever,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26861,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26861)",10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 4x 100Ah/48V Lítio Epever,10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 4x 100Ah/48V Lítio Epever,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26799,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26799)",10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 4x 100Ah/48V Lítio Ztroon,10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 4x 100Ah/48V Lítio Ztroon,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26858,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26658)",10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 1x 100Ah/48V Lítio Epever,10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 1x 100Ah/48V Lítio Epever,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26859,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26859)",10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 2x 100Ah/48V Lítio Epever,10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 2x 100Ah/48V Lítio Epever,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26849,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26849)",10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 4x 100Ah/48V Lítio Epever,10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 4x 100Ah/48V Lítio Epever,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26848,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26848)",10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 3x 100Ah/48V Lítio Epever,10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 3x 100Ah/48V Lítio Epever,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26846,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26846)",10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 1x 100Ah/48V Lítio Epever,10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 1x 100Ah/48V Lítio Epever,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26847,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26847)",10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 2x 100Ah/48V Lítio Epever,10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 2x 100Ah/48V Lítio Epever,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/27093,"Kit de Energia Solar On Grid 6,20KWP-OS 5KW LI s/ Estrutura",10x 620Wp DAH | 5kW Mono 220V 2 MPPT AFCI | 2x Stringbox 2 STRING IP65 25A 1000V | Estrutura de fixação: s/ Estrutura,10x 620Wp DAH | 5kW Mono 220V 2 MPPT AFCI | 2x Stringbox 2 STRING IP65 25A 1000V | Estrutura de fixação: s/ Estrutura,"R$ 8.880,57",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26785,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26785)",10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 2x 100Ah/48V Lítio Ztroon,10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 2x 100Ah/48V Lítio Ztroon,"R$ 21.254,52",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26786,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26786)",10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 3x 100Ah/48V Lítio Ztroon,10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 3x 100Ah/48V Lítio Ztroon,"R$ 25.658,86",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26796,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26796)",10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 1x 100Ah/48V Lítio Ztroon,10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 1x 100Ah/48V Lítio Ztroon,"R$ 23.608,96",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26784,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26784)",10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 1x 100Ah/48V Lítio Ztroon,10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 1x 100Ah/48V Lítio Ztroon,"R$ 16.850,19",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26798,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26798)",10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 3x 100Ah/48V Lítio Ztroon,10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 3x 100Ah/48V Lítio Ztroon,"R$ 32.417,63",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26797,"Kit Energia Solar On Grid Híbrido - 6,2kWp 4,8kWh Lítio 48V (26797)",10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 2x 100Ah/48V Lítio Ztroon,10x 620Wp DAH Solar | 1x Inversor Híbrido 5kW Deye | 2x 100Ah/48V Lítio Ztroon,"R$ 28.013,29",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26787,"Kit Energia Solar On Grid Híbrido - 6,2kWp Lítio 48V (26787)",10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 4x 100Ah/48V Lítio Ztroon,10x 620Wp DAH SOLAR | 1x Inversor Híbrido 5kW Deye | 4x 100Ah/48V Lítio Ztroon,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26670,"Kit Energia Solar On Grid Híbrido - 14.88kWp 4,8kWh Lítio 48V (26670)",24x 620Wp DAH Solar | 1x Inversor Híbrido 12kW Deye | 1x 100Ah/48V Lítio UCB,24x 620Wp DAH Solar | 1x Inversor Híbrido 12kW Deye | 1x 100Ah/48V Lítio UCB,"R$ 39.291,55",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26672,"Kit Energia Solar On Grid Híbrido - 14.88kWp 4,8kWh Lítio 48V (26672)",24x 620Wp DAH Solar | 1x Inversor Híbrido 12kW Deye | 3x 100Ah/48V Lítio UCB,24x 620Wp DAH Solar | 1x Inversor Híbrido 12kW Deye | 3x 100Ah/48V Lítio UCB,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26671,"Kit Energia Solar On Grid Híbrido - 14.88kWp 4,8kWh Lítio 48V (26671)",24x 620Wp DAH Solar | 1x Inversor Híbrido 12kW Deye | 2x 100Ah/48V Lítio UCB,24x 620Wp DAH Solar | 1x Inversor Híbrido 12kW Deye | 2x 100Ah/48V Lítio UCB,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26927,Kit Gerador Energia Solar 1.24kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar,"Compre múltiplos p/ maiores potências |  Energia: até 148.8kWp | Potência: 1.24kWp | Paineis: 2x 620Wp | Microinversor: Deye de 2250W | Estrutura: s/ Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 148.8kWp | Potência: 1.24kWp | Paineis: 2x 620Wp | Microinversor: Deye de 2250W | Estrutura: s/ Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 2.353,87",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26948,Kit Gerador Energia Solar 0.62kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar s/ Estrutura,"Compre múltiplos p/ maiores potências |  Energia: até 74.4kWp | Potência: 0.62kWp | Paineis: 1x 620Wp | Microinversor: Deye de 2250W | Estrutura: s/ Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 74.4kWp | Potência: 0.62kWp | Paineis: 1x 620Wp | Microinversor: Deye de 2250W | Estrutura: s/ Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 1.910,91",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26934,Kit Gerador Energia Solar 1.86kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar s/ Estrutura,"Compre múltiplos p/ maiores potências |  Energia: até 223.2kWp | Potência: 1.86kWp | Paineis: 3x 620Wp | Microinversor: Deye de 2250W | Estrutura: s/ Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 223.2kWp | Potência: 1.86kWp | Paineis: 3x 620Wp | Microinversor: Deye de 2250W | Estrutura: s/ Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 2.687,20",
https://portalb2b.neosolar.com.br/novo-pedido/produto/27152,Kit Gerador Energia Solar 1.4kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar s/ Estrutura,Energia: até 168.0kWp | Potência: 1.4kWp | Paineis: 2x 700Wp | Microinversor: Deye de 2250W | Estrutura: s/ Estrutura,Energia: até 168.0kWp | Potência: 1.4kWp | Paineis: 2x 700Wp | Microinversor: Deye de 2250W | Estrutura: s/ Estrutura,"R$ 2.698,14",
https://portalb2b.neosolar.com.br/novo-pedido/produto/27156,Kit Gerador Energia Solar 2.1kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar Estrutura p/ Madeira,Energia: até 252.0kWp | Potência: 2.1kWp | Paineis: 3x 700Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura p/ Madeira,Energia: até 252.0kWp | Potência: 2.1kWp | Paineis: 3x 700Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura p/ Madeira,"R$ 3.258,74",
https://portalb2b.neosolar.com.br/novo-pedido/produto/27149,Kit Gerador Energia Solar 1.4kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar Estrutura p/ Madeira,Energia: até 168.0kWp | Potência: 1.4kWp | Paineis: 2x 700Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura p/ Madeira,Energia: até 168.0kWp | Potência: 1.4kWp | Paineis: 2x 700Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura p/ Madeira,"R$ 2.897,54",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26941,Kit Gerador Energia Solar 2.48kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar s/ Estrutura,"Compre múltiplos p/ maiores potências |  Energia: até 297.6kWp | Potência: 2.48kWp | Paineis: 4x 620Wp | Microinversor: Deye de 2250W | Estrutura: s/ Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 297.6kWp | Potência: 2.48kWp | Paineis: 4x 620Wp | Microinversor: Deye de 2250W | Estrutura: s/ Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 2.873,94",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26945,Kit Gerador Energia Solar 0.62kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Parafuso Madeira,"Compre múltiplos p/ maiores potências |  Energia: até 74.4kWp | Potência: 0.62kWp | Paineis: 1x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Parafuso Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 74.4kWp | Potência: 0.62kWp | Paineis: 1x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Parafuso Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 2.280,09",
https://portalb2b.neosolar.com.br/novo-pedido/produto/27157,Kit Gerador Energia Solar 2.1kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar Estrutura Metálica,Energia: até 252.0kWp | Potência: 2.1kWp | Paineis: 3x 700Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura Metálica,Energia: até 252.0kWp | Potência: 2.1kWp | Paineis: 3x 700Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura Metálica,"R$ 3.258,74",
https://portalb2b.neosolar.com.br/novo-pedido/produto/27150,Kit Gerador Energia Solar 1.4kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar Estrutura Metálica,Energia: até 168.0kWp | Potência: 1.4kWp | Paineis: 2x 700Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura Metálica,Energia: até 168.0kWp | Potência: 1.4kWp | Paineis: 2x 700Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura Metálica,"R$ 2.897,54",
https://portalb2b.neosolar.com.br/novo-pedido/produto/27171,Kit Gerador Energia Solar 700kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar Estrutura Metálica,Energia: até 84.000kWp | Potência: 700kWp | Paineis: 1x 700Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura Metálica,Energia: até 84.000kWp | Potência: 700kWp | Paineis: 1x 700Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura Metálica,"R$ 2.342,52",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26931,Kit Gerador Energia Solar 1.86kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Parafuso Madeira,"Compre múltiplos p/ maiores potências |  Energia: até 223.2kWp | Potência: 1.86kWp | Paineis: 3x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Parafuso Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 223.2kWp | Potência: 1.86kWp | Paineis: 3x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Parafuso Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 3.060,70",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26924,Kit Gerador Energia Solar 1.24kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Parafuso Madeira,"Compre múltiplos p/ maiores potências |  Energia: até 148.8kWp | Potência: 1.24kWp | Paineis: 2x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Parafuso Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 148.8kWp | Potência: 1.24kWp | Paineis: 2x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Parafuso Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 2.722,97",
https://portalb2b.neosolar.com.br/novo-pedido/produto/27163,Kit Gerador Energia Solar 2.8kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar Estrutura p/ Madeira,Energia: até 336.0kWp | Potência: 2.8kWp | Paineis: 4x 700Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura p/ Madeira,Energia: até 336.0kWp | Potência: 2.8kWp | Paineis: 4x 700Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura p/ Madeira,"R$ 3.249,93",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26922,Kit Gerador Energia Solar 1.24kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar com GANCHO p/ CERÂMICA,"Compre múltiplos p/ maiores potências |  Energia: até 148.8kWp | Potência: 1.24kWp | Paineis: 2x 620Wp | Microinversor: Deye de 2250W | Estrutura: Gancho p/ Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 148.8kWp | Potência: 1.24kWp | Paineis: 2x 620Wp | Microinversor: Deye de 2250W | Estrutura: Gancho p/ Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 2.725,43",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26937,Kit Gerador Energia Solar 2.48kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Mini Trilho,"Compre múltiplos p/ maiores potências |  Energia: até 297.6kWp | Potência: 2.48kWp | Paineis: 4x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 297.6kWp | Potência: 2.48kWp | Paineis: 4x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 3.242,70",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26923,Kit Gerador Energia Solar 1.24kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar com Mini Trilho,"Compre múltiplos p/ maiores potências |  Energia: até 148.8kWp | Potência: 1.24kWp | Paineis: 2x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 148.8kWp | Potência: 1.24kWp | Paineis: 2x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 2.723,34",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26930,Kit Gerador Energia Solar 1.86kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Mini Trilho,"Compre múltiplos p/ maiores potências |  Energia: até 223.2kWp | Potência: 1.86kWp | Paineis: 3x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 223.2kWp | Potência: 1.86kWp | Paineis: 3x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 3.056,35",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26944,Kit Gerador Energia Solar 0.62kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Mini Trilho,"Compre múltiplos p/ maiores potências |  Energia: até 74.4kWp | Potência: 0.62kWp | Paineis: 1x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 74.4kWp | Potência: 0.62kWp | Paineis: 1x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 2.280,58",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26929,Kit Gerador Energia Solar 1.86kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Gancho p/ Cêramica,"Compre múltiplos p/ maiores potências |  Energia: até 223.2kWp | Potência: 1.86kWp | Paineis: 3x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Gancho p/ Cêramica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 223.2kWp | Potência: 1.86kWp | Paineis: 3x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Gancho p/ Cêramica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 3.062,47",
https://portalb2b.neosolar.com.br/novo-pedido/produto/26943,Kit Gerador Energia Solar 0.62kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Gancho p/ Cerâmica,"Compre múltiplos p/ maiores potências |  Energia: até 74.4kWp | Potência: 0.62kWp | Paineis: 1x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Gancho p/ Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 74.4kWp | Potência: 0.62kWp | Paineis: 1x 620Wp | Microinversor: Deye de 2250W | Estrutura: c/ Gancho p/ Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","R$ 2.283,29",
