MuiStack-root href,MuiBox-root src,MuiTypography-root,MuiTypography-root 2,MuiTypography-root 4,notranslate,MuiButtonBase-root 3
https://portalb2b.neosolar.com.br/novo-pedido/produto/23482,,"Kit Energia Solar Híbrido Off-Grid UP8042 2,92kWp c/ Bateria de Chumbo","Compre múltiplos p/ maiores potências |  Energia: até 351.000 kW/mês| Potência: 2,92 kWp | Painéis: 5x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24042,,"Kit Energia Solar Híbrido Off-Grid UP8041 2,32kWp c/ Bateria de Chumbo (24042)","Compre múltiplos p/ maiores potências |  Energia: até 280.800 kW/mês | Potência: 2,32 kWp | Painéis: 4x 585Wp | Tipo de Bateria: Chumbo-ácido | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 110/120 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24040,,"Kit Energia Solar Híbrido Off-Grid UP8041 2,32kWp 10kWh c/ Bateria de Lítio (24040)","Compre múltiplos p/ maiores potências |  Energia: até 280.800 kW/mês | Potência: 2,32 kWp | Painéis: 4x 585 Wp | Tipo de Bateria: Lítio | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 110V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22659,,Kit Energia Solar Off Grid s/ Inversor - 330Wp 100Ah 12V Lítio (22659),1x 330Wp OSDA | 1x 100Ah/12V Lítio Epever | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25058,,"Kit Energia Solar Off Grid - 2,44kWp 105Ah/48V Lítio (25058)",4x 610Wp Sunova | 1x 40A MPPT Epever | 2x 105Ah/48V Lítio Ztroon | Sem Inversor,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22695,,Kit Energia Solar Off Grid s/ Inversor - 2.32kWp 300Ah 48V Lítio (22695),4x 580Wp OSDA | 3x 100Ah/48V Lítio Unipower | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22693,,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 200Ah 48V Lítio (22693),2x 580Wp OSDA | 2x 100Ah/48V Lítio Unipower | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22686,,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 100Ah 48V Lítio (22686),2x 580Wp OSDA | 1x 100Ah/48V Lítio Epever | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25057,,"Kit Energia Solar Off Grid - 1,74kWp 105Ah/48V Lítio (25057)",4x 435Wp Longi | 1x 40A MPPT Epever | 1x 105Ah/48V Lítio Ztroon | Sem Inversor,"R$ 7.529,05",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25056,,"Kit Energia Solar Off Grid - 1,22kWp 105Ah/48V Lítio (25056)",2x 610Wp Sunova | 1x 40A MPPT Epever | 1x 105Ah/48V Lítio Ztroon |Sem Inversor,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25054,,Kit Energia Solar Off Grid - 870Wp 220Ah/24V (25054),2x 435Wp Longi | 1x 40A MPPT Epever | 2x 220Ah/12V Moura | Sem Inversor,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25051,,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio (25051),"1x 610Wp Sunova | 1x 30A MPPT Epever | 1x 100Ah/25,6V Lítio Epever | Sem Inversor","R$ 5.605,06",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25052,,Kit Energia Solar Off Grid - 435Wp 300Ah/12V (25052),1x 435Wp Longi | 1x 40A MPPT Epever | 2x 150Ah/12V Freedom | Sem Inversor,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25046,https://portal.zydon.com.br/api/files/7b6f0b2b-afd9-4fa1-8956-5e84a158ca26/content?ingress=portalb2b.neosolar.com.br,Kit Energia Solar Off Grid - 160Wp 105Ah/12V (25046),1x 160Wp Ztroon | 1x 10A PWM Epever | 1x 105Ah/12V Freedom | Sem Inversor,"R$ 1.423,43",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22691,https://portal.zydon.com.br/api/files/48e603cd-6d4c-4263-ba93-96468c7f7cd1/content?ingress=portalb2b.neosolar.com.br,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 200Ah 48V Lítio (22691),3x 460Wp Sunova | 2x 100Ah/48V Lítio Unipower | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22690,https://portal.zydon.com.br/api/files/6718996f-f280-43a1-ae3e-0ec159034560/content?ingress=portalb2b.neosolar.com.br,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 100Ah 48V Lítio (22690),3x 460Wp Sunova | 1x 100Ah/48V Lítio Unipower | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22675,,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 440Ah 48V Chumbo (22675),3x 460Wp Sunova | 8x 220Ah/12V Chumbo Moura | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22671,,Kit Energia Solar Off Grid s/ Inversor - 330Wp 440Ah 12V Chumbo (22671),1x 330Wp OSDA | 2x 220Ah/12V Chumbo Moura | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22689,,Kit Energia Solar Off Grid s/ Inversor - 2.32kWp 300Ah 48V Lítio (22689),4x 580Wp OSDA | 3x 100Ah/48V Lítio Epever | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22685,,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 200Ah 48V Lítio (22685),3x 460Wp Sunova | 2x 100Ah/48V Lítio Epever | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22684,,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 100Ah 48V Lítio (22684),3x 460Wp Sunova | 1x 100Ah/48V Lítio Epever | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22692,,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 100Ah 48V Lítio (22692),2x 580Wp OSDA | 1x 100Ah/48V Lítio Unipower | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22677,,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 440Ah 48V Chumbo (22677),2x 580Wp OSDA | 8x 220Ah/12V Chumbo Moura | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22676,,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 220Ah 48V Chumbo (22676),2x 580Wp OSDA | 4x 220Ah/12V Chumbo Moura | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22679,,Kit Energia Solar Off Grid s/ Inversor - 580Wp 660Ah 12V Chumbo (22679),1x 580Wp OSDA | 3x 220Ah/12V Chumbo Moura | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22663,,Kit Energia Solar Off Grid s/ Inversor - 580Wp 440Ah 12V Chumbo (22663),1x 580Wp OSDA | 2x 220Ah/12V Chumbo Moura | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26689,,"Kit de Energia Solar c/ Inv-car - 2,48kWp 220Ah 48/220V",4x 620Wp DAH | 1x 5500W Inv-carregador Epever | 4x 220Ah/12V - Marca: Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26693,,"Kit de Energia Solar c/ Inv-car - 3,72kWp 220Ah 48/220V",6x 620Wp DAH | 1x 5500W Inv-carregador Epever | 16x 220Ah/12V - Marca: Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26692,,"Kit de Energia Solar c/ Inv-car - 3,10kWp 220Ah 48/220V",5x 620Wp DAH | 1x 5500W Inv-carregador Epever | 12x 220Ah/12V - Marca: Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26690,,"Kit de Energia Solar c/ Inv-car - 3,72kWp 220Ah 48/220V",6x 620Wp DAH | 1x 5500W Inv-carregador Epever | 8x 220Ah/12V - Marca: Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26691,,"Kit de Energia Solar c/ Inv-car - 1,86kWp 220Ah 48/220V",3x 620Wp DAH | 1x 5500W Inv-carregador Epever | 8x 220Ah/12V - Marca: Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/27401,,Teste 4,Teste Teste 14,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/27406,,Teste 33,15:34--5,,,Indisponível
